name,season,mpg,gp,pts_per_40,ast_per_40,oreb_per_40,dreb_per_40,stl_per_40,blks_per_40,tov_per_40
Malachi Flynn,2020,33.5,31,651.9402985074628,186.26865671641792,22.686567164179102,142.08955223880596,64.4776119402985,3.5820895522388057,65.67164179104478
Keldon Johnson,2019,30.7,37,648.8599348534203,79.47882736156352,63.843648208469055,218.89250814332246,36.48208469055375,7.817589576547231,78.17589576547232
Day'Ron Sharpe,2021,19.2,29,572.9166666666667,87.5,204.16666666666669,254.16666666666669,47.91666666666667,54.16666666666667,118.75
Julian Strawther,2023,31.2,36,706.4102564102565,61.53846153846154,34.61538461538461,253.84615384615387,38.46153846153846,20.512820512820515,70.51282051282051
Tyty Washington Jr.,2022,29.1,31,533.3333333333333,166.3230240549828,27.491408934707906,119.58762886597938,54.98281786941581,8.24742268041237,70.10309278350516
Isaiah Collier,2024,29.8,27,590.6040268456376,154.36241610738256,22.81879194630872,81.87919463087248,53.691275167785236,8.053691275167784,119.46308724832214
Liam McNeeley,2025,32.1,27,488.47352024922117,76.01246105919003,31.15264797507788,169.47040498442365,18.69158878504673,7.4766355140186915,62.30529595015576
Lazar Hayward,2010,32.3,34,762.8482972136223,64.39628482972137,89.16408668730651,227.86377708978333,79.25696594427245,22.291021671826627,82.97213622291022
Festus Ezeli,2012,23.2,26,451.72413793103453,13.793103448275863,106.89655172413794,158.6206896551724,18.96551724137931,89.65517241379311,100.0
Jimmy Butler,2011,34.6,37,672.8323699421965,99.42196531791907,104.04624277456647,156.0693641618497,61.27167630057804,15.028901734104046,62.42774566473989
Kyle Anderson,2014,33.2,36,634.9397590361446,280.72289156626505,54.21686746987952,325.30120481927713,77.10843373493975,32.53012048192771,132.5301204819277
Damian Jones,2016,26.2,33,699.2366412213742,58.01526717557252,112.97709923664122,233.58778625954199,12.213740458015268,82.44274809160305,99.23664122137404
Josh Hart,2017,33.2,36,810.8433734939758,127.71084337349396,61.44578313253011,215.66265060240963,67.46987951807229,12.048192771084336,85.54216867469879
Kevon Looney,2015,30.9,36,538.5113268608415,66.01941747572816,157.92880258899677,270.55016181229774,59.54692556634305,41.42394822006473,58.25242718446602
Desmond Bane,2020,36.1,31,569.5290858725762,132.96398891966757,49.86149584487534,168.42105263157893,50.96952908587258,17.72853185595568,79.77839335180055
Omari Spellman,2018,28.1,40,617.7935943060497,42.70462633451957,128.1138790035587,328.8256227758007,37.01067615658363,83.98576512455514,56.939501779359425
Kevin Porter Jr.,2019,22.1,21,361.9909502262443,54.29864253393664,36.199095022624434,115.83710407239819,30.769230769230766,19.909502262443436,70.58823529411765
Kobe Brown,2023,29.5,34,729.4915254237288,115.25423728813558,82.71186440677965,210.16949152542372,67.79661016949152,20.338983050847457,75.9322033898305
Santi Aldama,2021,35.0,17,412.5714285714286,44.57142857142857,35.42857142857143,161.14285714285714,19.428571428571427,33.142857142857146,62.857142857142854
Baylor Scheierman,2024,36.8,35,703.2608695652175,150.00000000000003,28.26086956521739,314.1304347826087,34.78260869565218,5.434782608695653,84.78260869565219
Peyton Watson,2022,12.7,32,330.7086614173229,75.59055118110237,91.33858267716535,198.42519685039372,59.84251968503937,56.69291338582678,94.48818897637796
Yanic Konan Niederhauser,2025,25.1,29,596.01593625498,35.059760956175296,95.61752988047807,197.60956175298804,30.278884462151396,106.77290836653385,76.49402390438246
Jeffery Taylor,2012,32.1,36,723.9875389408099,77.25856697819314,95.95015576323988,153.27102803738316,57.3208722741433,19.937694704049843,98.4423676012461
Allen Crabbe,2013,36.2,33,670.7182320441989,96.13259668508286,36.46408839779005,184.5303867403315,40.88397790055248,25.414364640883974,91.71270718232044
Deyonta Davis,2016,18.6,35,561.2903225806451,55.91397849462365,154.83870967741933,255.91397849462365,19.354838709677416,137.63440860215053,64.51612903225806
Frank Jackson,2017,24.9,36,632.9317269076306,97.99196787148595,36.94779116465864,107.63052208835342,32.1285140562249,3.21285140562249,78.714859437751
Nicolas Claxton,2019,31.6,32,525.3164556962025,73.41772151898735,91.1392405063291,255.69620253164555,43.037974683544306,102.53164556962025,84.81012658227847
Andrew Nembhard,2022,32.2,32,470.807453416149,228.57142857142856,17.391304347826086,116.77018633540372,63.354037267080734,4.968944099378882,77.01863354037266
Tyrell Terry,2020,32.5,31,558.7692307692307,121.84615384615384,13.53846153846154,157.53846153846155,52.92307692307692,2.4615384615384617,100.92307692307692
Rasheer Fleming,2025,31.2,35,657.6923076923077,56.410256410256416,92.30769230769232,291.025641025641,62.82051282051282,69.23076923076923,69.23076923076923
Jonathan Mogbo,2024,28.9,33,650.5190311418686,164.7058823529412,153.6332179930796,311.4186851211073,71.97231833910035,37.37024221453287,80.27681660899654
Dexter Pittman,2010,19.1,34,743.4554973821989,35.602094240837694,211.51832460732982,205.23560209424085,25.130890052356023,131.93717277486908,125.6544502617801
Justin Harper,2011,31.8,37,831.4465408805031,54.088050314465406,77.9874213836478,244.0251572327044,28.930817610062892,56.60377358490565,70.44025157232704
K.J. McDaniels,2014,33.7,36,728.7833827893176,67.65578635014836,102.07715133531156,200.593471810089,48.664688427299694,118.69436201780415,98.51632047477744
Montrezl Harrell,2015,35.1,35,625.6410256410256,55.84045584045584,126.49572649572649,239.31623931623932,37.60683760683761,47.863247863247864,78.63247863247862
Davon Reed,2017,35.3,33,556.3739376770538,90.6515580736544,31.728045325779036,147.3087818696884,48.72521246458924,18.130311614730882,75.92067988668556
Jevon Carter,2018,35.4,37,723.1638418079096,277.96610169491527,32.76836158192091,161.58192090395482,126.5536723163842,14.689265536723164,110.73446327683615
KZ Okpala,2019,32.7,29,596.9418960244648,70.9480122324159,41.59021406727828,160.2446483180428,35.47400611620795,18.34862385321101,101.52905198776757
Jalen Pickett,2023,36.5,37,717.8082191780823,266.3013698630137,47.12328767123288,253.15068493150687,38.35616438356164,20.821917808219176,92.05479452054794
Vernon Carey Jr.,2020,24.8,31,890.3225806451612,48.38709677419355,133.8709677419355,304.8387096774194,35.483870967741936,79.03225806451613,101.61290322580643
Jeremiah Robinson-Earl,2021,34.5,25,455.6521739130435,63.768115942028984,71.8840579710145,173.91304347826087,27.82608695652174,18.55072463768116,46.3768115942029
Caleb Houstan,2022,32.0,34,428.75,57.5,33.75,135.0,31.25,10.0,65.0
Kyle Filipowski,2024,30.4,36,777.6315789473686,131.57894736842107,102.63157894736842,285.5263157894737,55.26315789473684,69.73684210526316,100.0
Kyle Singler,2011,34.8,37,718.3908045977012,68.96551724137932,101.14942528735632,189.65517241379314,39.08045977011494,13.793103448275863,80.45977011494253
Hassan Whiteside,2010,26.5,31,597.7358490566038,10.566037735849056,129.81132075471697,286.79245283018867,25.660377358490564,246.03773584905662,89.0566037735849
Joe Harris,2014,28.8,37,615.2777777777778,116.66666666666666,30.555555555555554,120.83333333333331,48.61111111111111,11.11111111111111,66.66666666666666
Bernard James,2012,28.0,35,540.0,22.857142857142854,152.85714285714286,251.42857142857142,37.142857142857146,117.14285714285714,104.28571428571429
Carrick Felix,2013,35.3,35,579.0368271954675,64.58923512747876,82.71954674220964,240.22662889518415,56.657223796034,44.19263456090653,79.3201133144476
Jordan Mickey,2015,34.9,31,547.8510028653295,45.84527220630373,113.46704871060172,239.54154727793696,33.2378223495702,129.51289398280804,115.7593123209169
Wesley Iwundu,2017,31.4,35,580.891719745223,154.14012738853503,45.859872611464965,235.6687898089172,44.5859872611465,15.286624203821656,103.18471337579618
Cheick Diallo,2016,7.5,27,432.0,5.333333333333333,90.66666666666666,272.0,37.333333333333336,122.66666666666667,90.66666666666666
Jalen Brunson,2018,31.8,40,950.9433962264152,231.44654088050314,15.094339622641508,138.36477987421384,46.54088050314465,1.2578616352201257,89.30817610062894
Carsen Edwards,2019,35.4,36,987.5706214689267,117.51412429378531,15.819209039548024,131.07344632768363,54.237288135593225,11.299435028248588,127.68361581920905
Jason Preston,2021,34.5,19,345.50724637681157,160.0,23.18840579710145,136.81159420289856,32.46376811594203,5.797101449275362,66.08695652173913
Daniel Oturu,2020,34.0,31,732.9411764705883,38.8235294117647,136.47058823529412,274.11764705882354,20.0,89.41176470588235,103.52941176470588
Christian Koloko,2022,25.4,37,733.8582677165355,80.31496062992126,149.60629921259843,275.59055118110234,44.09448818897638,160.62992125984252,92.91338582677167
Sion James,2025,25.5,39,527.0588235294117,180.39215686274508,45.49019607843137,210.19607843137254,50.19607843137255,15.686274509803921,73.72549019607843
Armon Johnson,2010,34.8,33,593.1034482758621,209.19540229885058,29.88505747126437,96.55172413793105,32.18390804597701,13.793103448275863,127.58620689655173
Shelvin Mack,2011,32.2,37,731.6770186335402,160.24844720496895,33.54037267080745,172.67080745341613,33.54037267080745,3.7267080745341614,113.04347826086955
Isaiah Canaan,2013,37.1,29,700.8086253369272,133.69272237196765,16.172506738544474,91.64420485175201,49.59568733153638,4.3126684636118595,103.50404312668462
Jae Crowder,2012,32.9,35,746.5045592705168,88.75379939209728,85.1063829787234,272.3404255319149,106.99088145896656,42.5531914893617,53.49544072948328
Anthony Brown,2015,35.7,37,612.8851540616246,105.32212885154061,47.058823529411754,239.77591036414563,31.372549019607842,7.8431372549019605,80.67226890756302
Cleanthony Early,2014,27.5,35,829.090909090909,36.36363636363636,65.45454545454545,240.0,39.27272727272727,40.72727272727272,97.45454545454547
Devonte' Graham,2018,37.8,39,714.2857142857143,298.41269841269843,25.3968253968254,140.74074074074073,65.60846560846561,2.1164021164021167,115.34391534391534
Tyler Ulis,2016,36.8,35,658.6956521739131,267.3913043478261,20.65217391304348,93.47826086956523,55.434782608695656,4.347826086956522,75.00000000000001
Frank Mason III,2017,36.1,36,834.3490304709142,207.20221606648198,24.376731301939056,141.82825484764544,52.07756232686981,2.21606648199446,95.29085872576177
Bruno Fernando,2019,30.0,34,616.0,90.66666666666666,133.33333333333334,349.3333333333333,29.333333333333332,85.33333333333333,126.66666666666666
Ryan Kalkbrenner,2025,34.4,35,781.3953488372092,62.79069767441861,97.67441860465115,254.6511627906977,22.093023255813954,108.13953488372093,59.30232558139535
Colby Jones,2023,34.0,36,635.2941176470588,185.8823529411765,52.94117647058823,189.41176470588235,55.294117647058826,23.529411764705884,98.82352941176471
Tyler Kolek,2024,33.0,31,575.7575757575758,289.6969696969697,26.666666666666664,158.78787878787878,59.39393939393939,6.0606060606060606,107.87878787878788
Jaylin Williams,2022,31.6,37,510.126582278481,120.25316455696202,70.88607594936708,389.873417721519,60.75949367088607,51.89873417721519,84.81012658227847
Draymond Green,2012,33.2,37,724.0963855421685,169.87951807228913,95.18072289156626,378.3132530120481,65.06024096385542,43.373493975903614,134.93975903614458
Tyler Honeycutt,2011,35.0,33,481.1428571428571,106.28571428571428,57.142857142857146,214.85714285714283,33.142857142857146,77.71428571428571,114.28571428571429
Jarnell Stokes,2014,32.7,36,670.3363914373087,86.85015290519877,184.70948012232415,285.0152905198777,30.58103975535168,39.14373088685015,94.18960244648318
Melvin Frazier,2018,34.4,30,554.6511627906976,100.0,40.69767441860465,154.6511627906977,73.25581395348837,25.581395348837212,89.53488372093022
Ivan Rabb,2017,32.6,31,532.5153374233129,58.895705521472394,115.33742331288343,283.43558282208585,25.76687116564417,38.03680981595092,82.20858895705521
Xavier Tillman,2020,32.1,31,529.5950155763239,117.13395638629282,103.42679127725857,295.3271028037383,46.10591900311526,80.99688473520249,76.01246105919003
Herbert Jones,2021,27.3,33,543.5897435897435,158.24175824175822,120.14652014652015,197.8021978021978,83.51648351648352,54.21245421245422,136.26373626373626
Johni Broome,2025,30.2,36,886.092715231788,137.74834437086093,174.83443708609272,340.3973509933775,45.033112582781456,100.66225165562913,75.49668874172185
Max Christie,2022,30.8,35,420.77922077922074,66.23376623376623,38.96103896103896,118.18181818181819,23.376623376623375,22.07792207792208,67.53246753246754
Julian Phillips,2023,24.0,32,443.33333333333337,76.66666666666667,95.0,155.0,33.333333333333336,28.333333333333336,68.33333333333333
Johnny Furphy,2024,24.1,32,479.6680497925311,53.11203319502074,69.70954356846472,190.8713692946058,46.473029045643145,18.25726141078838,44.81327800829875
Orlando Johnson,2012,34.5,29,668.9855072463769,98.55072463768116,47.53623188405797,144.92753623188406,34.78260869565217,23.18840579710145,82.31884057971014
Jordan Williams,2011,32.5,33,685.5384615384615,25.846153846153847,148.92307692307693,328.6153846153846,28.30769230769231,55.38461538461539,65.23076923076923
Ray McCallum,2013,37.3,31,612.3324396782842,147.9892761394102,43.96782841823057,127.61394101876677,65.41554959785523,19.3029490616622,67.56032171581771
Johnny O'Bryant III,2014,30.0,34,700.0,73.33333333333333,136.0,213.33333333333331,22.666666666666664,41.333333333333336,144.0
Rakeem Christmas,2015,34.3,31,632.0699708454812,54.81049562682216,111.95335276967931,213.41107871720118,33.81924198250729,89.79591836734696,90.96209912536445
Malcolm Brogdon,2016,34.1,37,791.7888563049853,134.8973607038123,22.28739002932551,153.6656891495601,41.05571847507331,10.557184750733137,60.997067448680355
Cody Martin,2019,34.4,34,476.7441860465117,191.86046511627907,36.04651162790698,139.53488372093022,53.48837209302326,27.906976744186046,74.4186046511628
Tyler Bey,2020,29.0,31,591.7241379310344,63.44827586206897,85.51724137931033,300.68965517241384,66.20689655172414,48.275862068965516,103.44827586206897
Miles McBride,2021,34.2,29,535.672514619883,164.91228070175438,39.76608187134503,92.39766081871345,64.32748538011695,10.526315789473683,61.988304093567244
Andre Jackson Jr.,2023,29.1,36,329.8969072164948,232.3024054982818,92.09621993127146,214.43298969072163,53.60824742268041,24.742268041237114,97.59450171821305
Adou Thiero,2025,27.5,27,592.0,74.18181818181819,69.81818181818181,158.54545454545456,64.0,29.090909090909093,66.9090909090909
Quincy Acy,2012,29.9,37,576.5886287625418,49.49832775919732,128.42809364548495,240.8026755852843,45.484949832775925,89.63210702341138,94.98327759197325
Darington Hobson,2010,33.6,35,660.7142857142857,190.47619047619048,89.28571428571429,297.6190476190476,52.38095238095238,17.857142857142854,123.8095238095238
Tony Mitchell,2013,32.8,30,481.70731707317077,26.82926829268293,90.2439024390244,220.7317073170732,36.58536585365854,100.0,91.46341463414635
Richaun Holmes,2015,28.8,30,616.6666666666666,34.72222222222222,119.44444444444444,215.27777777777777,29.166666666666664,109.72222222222221,80.55555555555556
Semi Ojeleye,2017,34.1,35,780.0586510263929,62.17008797653959,93.84164222873899,187.68328445747798,17.59530791788856,16.422287390029325,58.65102639296188
Chinanu Onuaku,2016,24.6,31,499.18699186991864,82.92682926829269,147.96747967479672,279.67479674796743,39.02439024390244,100.81300813008129,105.6910569105691
Gary Trent Jr.,2018,33.8,37,634.3195266272189,61.53846153846154,36.68639053254439,149.11242603550298,50.887573964497044,5.9171597633136095,44.97041420118344
Hunter Tyson,2023,34.7,34,599.4236311239192,57.63688760806916,50.72046109510086,322.7665706051873,36.887608069164266,4.610951008645533,40.345821325648416
Chaz Lanier,2025,31.4,38,871.3375796178344,50.955414012738856,24.203821656050955,164.33121019108282,43.31210191082803,6.369426751592357,53.5031847133758
JT Thor,2021,23.3,27,434.3347639484978,39.48497854077253,75.53648068669528,157.93991416309012,37.76824034334764,63.519313304721024,72.1030042918455
Chandler Parsons,2011,34.1,36,477.4193548387097,159.5307917888563,86.80351906158357,240.4692082111437,39.882697947214076,17.59530791788856,95.01466275659824
Andy Rautins,2010,32.5,35,521.8461538461538,210.46153846153845,22.153846153846153,123.07692307692308,84.92307692307692,9.846153846153847,120.61538461538461
Nate Wolters,2013,38.5,31,729.3506493506493,187.012987012987,34.285714285714285,143.37662337662337,57.142857142857146,4.155844155844156,77.92207792207792
Spencer Dinwiddie,2014,31.1,17,321.54340836012864,82.31511254019293,10.289389067524116,56.59163987138263,33.440514469453376,5.144694533762058,38.58520900321543
Darrun Hilliard,2015,28.8,35,695.8333333333333,102.77777777777777,22.22222222222222,129.16666666666666,87.5,16.666666666666664,58.33333333333333
Quincy Miller,2012,24.4,36,639.344262295082,80.327868852459,88.52459016393442,201.63934426229508,37.704918032786885,36.0655737704918,104.91803278688525
Patrick McCaw,2016,34.2,31,526.3157894736842,140.35087719298244,39.76608187134503,148.53801169590642,87.71929824561403,15.204678362573098,76.0233918128655
Jordan Bell,2017,28.8,38,577.7777777777778,94.44444444444444,151.38888888888889,311.1111111111111,66.66666666666666,119.44444444444444,101.38888888888889
Khyri Thomas,2018,31.7,32,608.2018927444794,112.30283911671924,42.90220820189275,133.7539432176656,68.13880126182966,10.094637223974763,71.9242902208202
Saben Lee,2020,32.8,32,724.3902439024391,163.41463414634148,21.951219512195124,115.85365853658537,59.75609756097562,10.975609756097562,120.73170731707319
Daniel Gafford,2019,28.7,32,752.6132404181185,32.05574912891986,126.82926829268294,259.23344947735194,40.41811846689895,87.8048780487805,105.92334494773519
Ayo Dosunmu,2021,35.1,28,642.7350427350427,167.52136752136752,35.32763532763533,166.3817663817664,35.32763532763533,6.837606837606838,105.98290598290598
Ajay Mitchell,2024,31.5,27,685.7142857142857,135.87301587301587,8.88888888888889,129.52380952380952,40.63492063492063,12.698412698412698,87.61904761904762
Kam Jones,2025,33.8,34,772.7810650887575,236.6863905325444,26.035502958579887,153.84615384615384,55.62130177514794,10.650887573964498,74.55621301775149
Kennedy Chandler,2022,30.8,34,614.2857142857143,209.0909090909091,29.87012987012987,112.98701298701297,96.1038961038961,10.38961038961039,110.3896103896104
Jordan Walsh,2023,24.4,36,418.0327868852459,54.09836065573771,70.49180327868852,160.655737704918,65.57377049180329,27.868852459016395,60.65573770491803
Landry Fields,2010,36.2,32,777.9005524861878,98.34254143646407,89.50276243093923,219.8895027624309,56.35359116022099,27.62430939226519,91.71270718232044
Jeff Withey,2013,30.9,37,657.6051779935276,45.307443365695796,102.26537216828478,305.5016181229774,36.24595469255664,188.99676375404533,94.49838187702267
Khris Middleton,2012,29.1,19,343.64261168384877,56.3573883161512,35.738831615120276,97.59450171821305,24.742268041237114,6.872852233676976,56.3573883161512
Jerami Grant,2014,31.4,32,491.71974522293,56.05095541401275,99.36305732484075,177.07006369426753,33.12101910828026,22.929936305732483,47.13375796178344
Jawun Evans,2017,29.2,31,813.6986301369864,271.2328767123288,31.506849315068493,113.69863013698631,75.34246575342466,5.47945205479452,119.17808219178083
Elijah Hughes,2020,36.7,32,663.7602179836512,118.80108991825611,14.16893732970027,158.03814713896455,40.32697547683924,28.33787465940054,79.56403269754767
Neemias Queta,2021,30.0,28,557.3333333333334,98.66666666666667,106.66666666666666,272.0,40.0,125.33333333333333,88.0
Alijah Martin,2025,30.4,38,718.4210526315791,107.89473684210527,60.52631578947369,163.15789473684214,73.6842105263158,9.210526315789474,72.36842105263159
Mouhamed Gueye,2023,32.1,33,588.1619937694704,78.50467289719626,138.31775700934577,205.607476635514,33.64485981308411,33.64485981308411,95.95015576323988
Jaylen Wells,2024,29.2,34,582.1917808219179,57.534246575342465,57.534246575342465,156.16438356164383,24.657534246575345,6.8493150684931505,31.506849315068493
Jon Leuer,2011,33.5,34,741.4925373134328,66.86567164179104,68.05970149253731,225.67164179104478,20.29850746268657,35.820895522388064,64.4776119402985
Lance Stephenson,2010,28.2,34,594.3262411347517,119.14893617021276,89.36170212765958,168.79432624113477,43.97163120567376,8.51063829787234,114.8936170212766
Will Barton,2012,35.3,35,715.014164305949,114.44759206798867,79.3201133144476,236.82719546742214,56.657223796034,28.328611898017,84.98583569405099
Josh Richardson,2015,36.3,32,565.2892561983472,126.72176308539946,30.853994490358126,126.72176308539946,73.82920110192839,17.63085399449036,93.66391184573004
Grant Jerrett,2013,17.8,34,395.50561797752806,40.449438202247194,83.14606741573033,191.01123595505615,35.95505617977528,74.15730337078651,42.69662921348314
Glenn Robinson III,2014,32.3,37,599.3808049535604,54.48916408668731,66.87306501547988,136.22291021671828,43.343653250774,13.622291021671828,56.96594427244583
Justin James,2019,38.2,31,716.2303664921466,143.45549738219893,32.46073298429319,243.97905759162302,48.1675392670157,17.801047120418847,135.0785340314136
Diamond Stone,2016,22.8,34,740.3508771929825,24.56140350877193,133.33333333333331,192.98245614035085,29.82456140350877,94.73684210526315,91.2280701754386
Dwayne Bacon,2017,28.8,35,837.5,84.72222222222221,48.61111111111111,155.55555555555554,48.61111111111111,5.555555555555555,98.61111111111111
Jared Butler,2021,30.4,30,660.5263157894738,189.47368421052633,17.105263157894736,113.15789473684211,77.63157894736842,14.473684210526317,111.84210526315789
Robert Woodard II,2020,33.0,31,426.66666666666663,48.484848484848484,82.42424242424242,163.63636363636363,42.42424242424242,38.78787878787879,70.3030303030303
Oso Ighodaro,2024,32.5,36,594.4615384615385,129.23076923076923,114.46153846153847,190.76923076923077,46.769230769230774,56.61538461538462,78.76923076923077
Micah Peavy,2025,37.0,32,594.5945945945946,123.24324324324324,57.2972972972973,142.7027027027027,80.0,17.2972972972973,89.72972972972974
Bryce McGowens,2022,33.3,31,627.0270270270271,51.65165165165166,26.42642642642643,166.966966966967,26.42642642642643,12.012012012012011,78.07807807807808
Maxwell Lewis,2023,31.4,29,629.2993630573249,103.18471337579618,44.5859872611465,165.60509554140128,30.573248407643312,28.025477707006374,121.01910828025478
Jarvis Varnado,2010,31.5,36,629.8412698412698,40.63492063492063,135.87301587301587,332.6984126984127,30.476190476190474,215.8730158730159,90.15873015873015
Tyshawn Taylor,2012,33.4,39,774.8502994011976,222.75449101796409,9.580838323353294,99.40119760479043,62.27544910179641,7.18562874251497,165.2694610778443
Darius Morris,2011,34.8,34,582.7586206896552,256.32183908045977,35.63218390804598,121.83908045977013,39.08045977011494,1.149425287356322,116.09195402298852
Jamaal Franklin,2013,33.2,32,640.9638554216867,126.50602409638553,61.44578313253011,299.99999999999994,62.65060240963855,27.710843373493972,131.32530120481925
Pat Connaughton,2015,35.6,38,533.7078651685393,64.04494382022472,46.06741573033708,270.7865168539326,30.337078651685392,40.449438202247194,49.43820224719101
Eric Paschall,2019,36.1,36,659.2797783933518,85.31855955678671,50.96952908587258,193.90581717451522,28.80886426592798,18.83656509695291,90.85872576177286
Tyler Dorsey,2017,30.0,38,741.3333333333334,86.66666666666666,42.666666666666664,132.0,38.666666666666664,5.333333333333333,76.0
Stephen Zimmerman Jr.,2016,26.3,25,390.8745247148289,31.939163498098857,83.65019011406844,246.38783269961976,18.250950570342205,73.00380228136882,79.08745247148289
Jarred Vanderbilt,2018,17.0,14,192.94117647058823,32.94117647058823,108.23529411764707,150.58823529411765,14.11764705882353,25.88235294117647,35.294117647058826
Tre Jones,2020,35.4,29,532.2033898305085,209.0395480225989,21.46892655367232,117.51412429378531,58.75706214689266,11.299435028248588,88.13559322033898
Joe Wieskamp,2021,29.3,31,627.9863481228668,72.35494880546075,50.51194539249146,229.35153583617748,39.59044368600682,13.6518771331058,58.70307167235495
E.J. Liddell,2022,33.2,32,748.1927710843372,91.56626506024095,86.74698795180723,218.07228915662648,21.686746987951807,96.38554216867469,95.18072289156626
Koby Brea,2025,28.1,36,596.44128113879,68.32740213523131,14.234875444839856,149.4661921708185,24.199288256227756,17.081850533807827,24.199288256227756
Amari Bailey,2023,26.9,30,498.14126394052045,96.6542750929368,37.174721189591075,132.34200743494424,50.55762081784387,13.382899628252789,108.55018587360595
Adem Bona,2024,26.5,32,599.2452830188679,60.37735849056604,96.60377358490565,188.67924528301887,54.33962264150943,84.52830188679245,120.75471698113208
Doron Lamb,2012,31.2,40,703.8461538461538,76.92307692307692,19.23076923076923,119.23076923076923,24.35897435897436,2.5641025641025643,56.410256410256416
Nick Johnson,2014,33.0,38,749.090909090909,129.6969696969697,37.57575757575758,149.0909090909091,52.12121212121212,30.303030303030305,77.57575757575758
Pierre Jackson,2013,34.8,36,818.3908045977012,293.1034482758621,27.586206896551726,127.58620689655173,62.06896551724139,0.0,140.22988505747128
Isaiah Whitehead,2016,32.3,34,765.3250773993808,214.24148606811147,22.291021671826627,128.79256965944273,49.53560371517028,60.681114551083596,147.3684210526316
Thomas Bryant,2017,28.1,34,607.829181494662,71.17437722419928,108.1850533807829,213.52313167259786,37.01067615658363,74.02135231316726,111.03202846975088
Admiral Schofield,2019,31.8,36,747.1698113207548,91.82389937106919,52.83018867924528,225.1572327044025,40.25157232704402,21.38364779874214,85.53459119496856
Bruce Brown Jr.,2018,33.7,19,256.37982195845694,90.20771513353114,29.673590504451038,130.56379821958456,29.673590504451038,17.80415430267062,51.03857566765578
Isaiah Livers,2021,31.6,23,381.0126582278481,58.22784810126582,31.645569620253163,143.0379746835443,16.455696202531644,21.518987341772153,32.91139240506329
Nick Richards,2020,29.6,31,587.8378378378378,9.45945945945946,109.45945945945945,216.2162162162162,4.0540540540540535,89.1891891891892,66.21621621621621
Maxime Raynaud,2025,33.5,35,844.1791044776119,69.25373134328358,113.43283582089553,329.5522388059702,35.820895522388064,59.701492537313435,100.29850746268657
Trevor Keels,2022,30.2,36,547.0198675496689,127.15231788079471,39.735099337748345,124.50331125827815,56.95364238410596,2.6490066225165565,59.60264900662252
KJ Simpson,2024,35.1,37,829.6296296296296,206.26780626780626,31.90883190883191,214.24501424501426,68.37606837606837,2.2792022792022792,93.44729344729345
Mike Scott,2012,31.2,32,737.1794871794872,47.43589743589744,89.74358974358975,250.0,26.923076923076927,19.23076923076923,85.8974358974359
Malcolm Lee,2011,33.1,33,523.2628398791541,80.96676737160121,27.794561933534744,94.25981873111782,25.37764350453172,8.459214501510573,66.46525679758308
Devin Ebanks,2010,34.1,34,478.59237536656894,97.36070381231671,116.12903225806451,206.4516129032258,42.22873900293255,26.97947214076246,87.97653958944281
Joseph Young,2015,36.7,35,789.100817438692,141.68937329700273,19.618528610354222,149.31880108991825,43.596730245231605,1.08991825613079,91.55313351498636
Jaylen Nowell,2019,34.4,36,676.7441860465117,130.2325581395349,40.69767441860465,180.2325581395349,53.48837209302326,10.465116279069768,123.25581395348837
Jahmi'us Ramsey,2020,31.2,27,520.5128205128206,76.92307692307692,25.641025641025642,112.82051282051283,46.15384615384616,23.07692307692308,69.23076923076923
Greg Brown III,2021,20.6,26,471.8446601941747,19.41747572815534,60.19417475728155,250.48543689320385,29.126213592233007,50.48543689320388,116.50485436893203
Jamir Watkins,2025,30.9,32,763.7540453074433,98.38187702265373,42.71844660194175,192.8802588996764,49.19093851132686,22.006472491909385,111.32686084142395
Moussa Diabate,2022,24.9,32,464.2570281124498,41.76706827309238,122.08835341365463,184.7389558232932,17.670682730923694,44.97991967871486,75.50200803212851
Charles Jenkins,2011,37.4,32,770.0534759358289,160.42780748663102,17.112299465240643,93.04812834224599,56.68449197860963,21.390374331550802,75.93582887700535
Kim English,2012,33.6,35,603.5714285714286,66.66666666666666,35.71428571428571,140.47619047619048,53.57142857142857,11.904761904761905,70.23809523809524
Jerome Jordan,2010,29.9,34,710.3678929765887,58.862876254180605,105.68561872909699,303.6789297658863,20.066889632107024,109.69899665551839,103.01003344481606
Mike Muscala,2013,32.1,33,776.3239875389409,95.95015576323988,122.11838006230529,342.6791277258567,21.183800623052957,95.95015576323988,71.02803738317758
Markel Brown,2014,35.3,34,661.7563739376772,112.18130311614732,40.79320113314448,162.03966005665723,38.52691218130312,39.6600566572238,62.3229461756374
Damyean Dotson,2017,34.1,32,655.7184750733137,41.05571847507331,57.47800586510263,198.24046920821115,34.01759530791789,5.865102639296187,39.882697947214076
Andrew Harrison,2015,25.5,39,570.9803921568628,218.03921568627453,20.392156862745097,116.07843137254902,62.745098039215684,12.549019607843137,100.3921568627451
Bol Bol,2019,29.9,9,252.84280936454851,12.040133779264215,28.093645484949835,89.63210702341138,10.702341137123746,33.44481605351171,24.08026755852843
Kessler Edwards,2021,33.9,25,508.5545722713864,36.57817109144543,36.57817109144543,165.19174041297936,28.31858407079646,36.57817109144543,54.27728613569322
Ryan Rollins,2022,32.7,33,760.8562691131498,145.565749235474,28.134556574923547,214.06727828746173,69.72477064220183,11.009174311926603,90.51987767584096
